file,line,type,commit,author,date,time,timezone,datetime,depth,length
resume/index.html,77,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,6,164
resume/index.html,78,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,4,3
resume/index.html,79,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,2,8
resume/index.html,80,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,0,0
resume/index.html,81,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,2,7
resume/index.html,82,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,4,15
resume/index.html,83,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,4,2
resume/index.html,84,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,6,39
resume/index.html,85,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,6,95
resume/index.html,86,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,4,3
resume/index.html,87,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,2,8
resume/index.html,88,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,0,5
resume/index.html,89,html,090dd6a3,ryan atienza,2026-04-11,20:22:03,-07:00,2026-04-11T20:22:03-07:00,0,5
projects/projects.js,1,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,55
projects/projects.js,2,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,63
projects/projects.js,3,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,0
projects/projects.js,4,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,55
projects/projects.js,5,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,60
projects/projects.js,6,js,9a87155d,ryan atienza,2026-04-24,19:14:20,-07:00,2026-04-24T19:14:20-07:00,0,0
projects/projects.js,7,js,9a87155d,ryan atienza,2026-04-24,19:14:20,-07:00,2026-04-24T19:14:20-07:00,0,62
projects/projects.js,8,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,18
projects/projects.js,9,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,2,58
projects/projects.js,10,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,0
projects/projects.js,11,js,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,0,0
projects/projects.js,12,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,57
projects/projects.js,13,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,47
projects/projects.js,14,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,13
projects/projects.js,15,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,21
projects/projects.js,16,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,17,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,38
projects/projects.js,18,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,28
projects/projects.js,19,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,32
projects/projects.js,20,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,44
projects/projects.js,21,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,22,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,26
projects/projects.js,23,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,12
projects/projects.js,24,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,14
projects/projects.js,25,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,11
projects/projects.js,26,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,0
projects/projects.js,27,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,28,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,44
projects/projects.js,29,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,33
projects/projects.js,30,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,1
projects/projects.js,31,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,32,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,50
projects/projects.js,33,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,33
projects/projects.js,34,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,45
projects/projects.js,35,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,36,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,26
projects/projects.js,37,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,4
projects/projects.js,38,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,13
projects/projects.js,39,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,13
projects/projects.js,40,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,24
projects/projects.js,41,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,18
projects/projects.js,42,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,47
projects/projects.js,43,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,44,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,4
projects/projects.js,45,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,16
projects/projects.js,46,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,62
projects/projects.js,47,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,48,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,18
projects/projects.js,49,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,14
projects/projects.js,50,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,85
projects/projects.js,51,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,52,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,37
projects/projects.js,53,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,8,53
projects/projects.js,54,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,8,54
projects/projects.js,55,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,8,77
projects/projects.js,56,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,8,33
projects/projects.js,57,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,1
projects/projects.js,58,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,59,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,6,48
projects/projects.js,60,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,1
projects/projects.js,61,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,1
projects/projects.js,62,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,63,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,3,0
projects/projects.js,64,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,32
projects/projects.js,65,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,24
projects/projects.js,66,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,3,17
projects/projects.js,67,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,27
projects/projects.js,68,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,38
projects/projects.js,69,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,69
projects/projects.js,70,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,1
projects/projects.js,71,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,72,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,73,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,48
projects/projects.js,74,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,23
projects/projects.js,75,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,76,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,53
projects/projects.js,77,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,48
projects/projects.js,78,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,25
projects/projects.js,79,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,17
projects/projects.js,80,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,81,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,51
projects/projects.js,82,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,59
projects/projects.js,83,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,42
projects/projects.js,84,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,1
projects/projects.js,85,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/projects.js,86,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,56
projects/projects.js,87,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,31
projects/projects.js,88,js,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,1
projects/index.html,1,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,13
projects/index.html,2,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,14
projects/index.html,3,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,4
projects/index.html,4,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,20
projects/index.html,5,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,68
projects/index.html,6,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,21
projects/index.html,7,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,2,41
projects/index.html,8,html,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,2,48
projects/index.html,9,html,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,2,47
projects/index.html,10,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
projects/index.html,11,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,4
projects/index.html,12,html,2ff1b7f8,ryan atienza,2026-04-24,19:10:58,-07:00,2026-04-24T19:10:58-07:00,2,40
projects/index.html,13,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,0,0
projects/index.html,14,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,27
projects/index.html,15,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,59
projects/index.html,16,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,22
projects/index.html,17,html,7c752d1a,ryan atienza,2026-04-11,21:44:39,-07:00,2026-04-11T21:44:39-07:00,2,4
projects/index.html,18,html,9b01af63,ryan atienza,2026-04-24,19:19:57,-07:00,2026-04-24T19:19:57-07:00,0,0
projects/index.html,19,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,4
projects/index.html,20,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,15
projects/index.html,21,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,11
projects/index.html,22,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,26
projects/index.html,23,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,4,31
projects/index.html,24,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,0
projects/index.html,25,html,0ec4269a,ryan atienza,2026-05-01,22:32:58,-07:00,2026-05-01T22:32:58-07:00,2,26
projects/index.html,26,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
projects/index.html,27,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
contact/index.html,1,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,13
contact/index.html,2,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,14
contact/index.html,3,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,4
contact/index.html,4,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,20
contact/index.html,5,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,68
contact/index.html,6,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,25
contact/index.html,7,html,b00dbcb5,ryan atienza,2026-04-11,21:25:12,-07:00,2026-04-11T21:25:12-07:00,2,41
contact/index.html,8,html,5e5e36aa,ryan atienza,2026-04-18,19:31:06,-07:00,2026-04-18T19:31:06-07:00,2,49
contact/index.html,9,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
contact/index.html,10,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,4
contact/index.html,11,html,35e97a95,ryan atienza,2026-04-18,19:57:59,-07:00,2026-04-18T19:57:59-07:00,2,8
contact/index.html,12,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,4,32
contact/index.html,13,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,4,45
contact/index.html,14,html,596b1add,ryan atienza,2026-04-18,19:36:09,-07:00,2026-04-18T19:36:09-07:00,4,42
contact/index.html,15,html,b00dbcb5,ryan atienza,2026-04-11,21:25:12,-07:00,2026-04-11T21:25:12-07:00,4,41
contact/index.html,16,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,4,55
contact/index.html,17,html,35e97a95,ryan atienza,2026-04-18,19:57:59,-07:00,2026-04-18T19:57:59-07:00,2,8
contact/index.html,18,html,8208cee0,ryan atienza,2026-04-11,22:05:04,-07:00,2026-04-11T22:05:04-07:00,2,16
contact/index.html,19,html,8b6be72f,ryan atienza,2026-04-18,20:30:54,-07:00,2026-04-18T20:30:54-07:00,2,51
contact/index.html,20,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,4,28
contact/index.html,21,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,6,45
contact/index.html,22,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,4,6
contact/index.html,23,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,4,25
contact/index.html,24,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,6,52
contact/index.html,25,html,227a89c5,ryan atienza,2026-04-11,21:37:40,-07:00,2026-04-11T21:37:40-07:00,4,6
contact/index.html,26,html,b00dbcb5,ryan atienza,2026-04-11,21:25:12,-07:00,2026-04-11T21:25:12-07:00,4,43
contact/index.html,27,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,2,5
contact/index.html,28,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
contact/index.html,29,html,d9202441,ryan atienza,2026-04-06,21:34:46,-07:00,2026-04-06T21:34:46-07:00,0,5
